,BillingLatitude,BillingLongitude,BillingPostalCode,Consortium_Sales_Total,TA_Sales_Total,ExternalName
12695,39.64,-75.16,8343,32088357,732830,3
12696,39.46,-74.99,8361,8629625,1125995,3
12697,39.46,-74.99,8361,7427883,107807,3
12698,39.46,-74.99,8361,52059822,2947114,3
12699,33.52,-117.61,92675,48614875,2126579,35
12700,33.52,-117.61,92675,47705235,78460,15
12701,33.52,-117.61,92675,38329795,3243737,15
12702,33.52,-117.61,92675,6206607,2335487,15
12703,33.52,-117.61,92675,16093378,523454,15
12704,33.52,-117.61,92675,12444216,1829855,15
12705,33.52,-117.61,92675,39080547,1772702,15
12706,33.52,-117.61,92675,31830855,50994,15
12707,33.52,-117.61,92675,11019026,1728232,15
12708,33.76,-117.79,92705,25331737,2529826,15
12709,33.76,-117.79,92705,7198722,2332117,15
12710,33.76,-117.79,92705,10426419,2082830,15
12711,33.76,-117.79,92705,36572945,514703,15
12712,33.76,-117.79,92705,39530297,131575,15
12713,33.76,-117.79,92705,13111686,3404138,15
12714,33.76,-117.79,92705,37638502,2270498,15
12715,33.76,-117.79,92705,48790611,1126674,15
12716,33.76,-117.79,92705,29309971,-9558,15
12717,33.76,-117.79,92705,-37621,2398175,35
12718,40.14,-74.7,8505,32238696,1686583,3
12719,44.83,-87.37,54235,12865851,1833521,37
12720,44.48,-88.02,54301,51025644,2152284,37
12721,44.48,-88.02,54301,9938335,1523617,37
12722,44.51522,-88.01614,54301,21592051,3311879,10
12723,44.48,-88.02,54301,13630430,3261731,37
12724,44.48,-88.02,54301,46968982,1474129,37
12725,44.48,-88.02,54301,11099621,2080999,37
12726,44.48,-88.02,54301,48422928,237143,37
12727,44.48,-88.02,54301,17054094,3356,37
12728,44.59,-88.12,54313,22108984,1970647,37
12729,44.55475,-88.10996,54313,7082544,3038558,33
12730,45.02,-89.53,54403,8559817,3272623,37
12731,45.02,-89.53,54403,50316684,2471853,37
12732,45.02,-89.53,54403,12772906,1846434,37
12733,45.02,-89.53,54403,3027012,3313535,37
12734,40.35,-74.66,8542,12141639,3279193,34
12735,40.35,-74.66,8542,9047924,1358552,34
12736,40.26,-74.83,8628,20891613,2517279,3
12737,45.13,-90.34,54451,18103875,2733481,37
12738,44.34,-89.73,54494,46831825,1749740,37
12739,44.34,-89.73,54494,17992258,1723818,37
12740,44.34,-89.73,54494,20318862,387797,37
12741,45.63,-89.41,54501,30900681,1967419,37
12742,45.63,-89.41,54501,18594082,788828,37
12743,40.09,-74.04,8742,12419466,2348362,3
12744,40.12,-74.03,8750,13950380,1511549,3
12745,33.71,-117.87,92707,26164220,930162,15
12746,33.85,-117.79,92807,15617332,2786882,35
12747,33.85,-117.79,92807,22121940,766751,35
12748,33.85,-117.79,92807,29090560,2115353,35
12749,33.85,-117.79,92807,10077558,190245,35
12750,33.85,-117.79,92807,30418942,2872954,35
12751,33.85,-117.79,92807,31628563,671492,15
12752,33.85,-117.79,92807,48445179,508956,15
12753,45.91755,-90.45229,54552,25399550,196025,33
12754,43.95,-91.25,54636,23984624,349352,10
12755,43.89,-91.08,54669,37823400,3190956,10
12756,43.89,-91.08,54669,20849961,2374469,10
12757,44.75,-91.51,54701,36882647,853333,10
12758,44.75,-91.51,54701,42712672,1267812,10
12759,44.75,-91.51,54701,17185978,1473322,10
12760,44.75,-91.51,54701,6075707,1979211,10
12761,44.75,-91.51,54701,20285206,1261532,10
12762,44.75,-91.51,54701,23175535,2164778,10
12763,44.75,-91.51,54701,11025120,3337533,10
12764,33.86,-117.74,92808,7802843,834713,15
12765,33.86,-117.74,92808,5214773,1651830,15
12766,33.86,-117.74,92808,1380989,458279,15
12767,33.86,-117.74,92808,15551175,2674791,15
12768,33.86,-117.74,92808,8630925,355121,15
12769,44.93,-91.39,54729,32912618,530132,10
12770,44.93,-91.39,54729,46292497,2092431,10
12771,33.87,-117.89,92831,37470243,966855,35
12772,33.87,-117.89,92831,52047950,1098242,15
12773,33.87,-117.89,92831,46542452,676369,15
12774,33.87,-117.89,92831,8344068,2555948,15
12775,33.87,-117.89,92831,48590216,323167,15
12776,33.87,-117.89,92831,3502722,805408,15
12777,33.78,-117.93,92840,24932571,3061118,35
12778,33.78,-117.93,92840,9514485,141355,35
12779,33.78,-117.93,92840,8678516,1049190,15
12780,39.97,-77.9,17224,17730302,3475089,24
12781,39.79,-76.73,17327,49113108,579575,32
12782,44.88,-91.91,54751,21541076,1760748,10
12783,44.88,-91.91,54751,13542497,2745011,10
12784,44.88,-91.91,54751,42755130,3344542,10
12785,44.88,-91.91,54751,4643074,1769595,10
12786,33.76,-117.97,92844,19895171,2774566,15
12787,33.90921,-117.51842,92860,41499559,1823703,19
12788,33.800000000000004,-117.84,92867,26959886,1623588,15
12789,33.82987,-117.83326,92867,47870942,1284276,15
12790,33.800000000000004,-117.84,92867,31243786,292390,15
12791,33.800000000000004,-117.84,92867,43893433,1353337,15
12792,33.78,-117.86,92868,27121827,3503003,35
12793,33.78,-117.86,92868,37736326,2173644,15
12794,33.78,-117.86,92868,42597872,757767,15
12795,33.78,-117.86,92868,26892043,1953092,15
12796,33.78,-117.86,92868,12788841,2218691,15
12797,33.78,-117.86,92868,38939741,3068600,15
12798,33.78,-117.86,92868,28352311,706955,15
12799,33.78,-117.86,92868,4411035,1964567,15
12800,33.78,-117.86,92868,30378531,1434088,15
12801,33.78,-117.86,92868,33149980,603569,15
12802,33.78,-117.86,92868,25715287,1095007,15
12803,33.78,-117.86,92868,16730607,292038,15
12804,33.78,-117.86,92868,46992054,438902,15
12805,44.06,-88.54,54901,6917329,2523311,37
12806,44.06,-88.54,54901,31928588,1905864,37
12807,44.06,-88.54,54901,20367762,3284024,37
12808,44.06,-88.54,54901,4440931,2921560,37
12809,39.96,-76.73,17401,33750564,303201,26
12810,39.96,-76.73,17401,24117047,2583102,32
12811,39.96,-76.73,17401,50042113,50275,32
12812,44.28,-88.45,54914,8517588,852192,37
12813,44.28,-88.45,54914,38350918,3211250,37
12814,44.2614,-88.49729,54914,29256007,680006,33
12815,44.28,-88.45,54914,18122950,2303323,37
12816,44.28,-88.45,54914,21119866,2133743,37
12817,44.28,-88.45,54914,8003179,3108942,37
12818,44.28,-88.45,54914,24328029,32239,37
12819,44.28,-88.45,54914,15732793,1108045,37
12820,44.28,-88.45,54914,19123026,2639703,37
12821,44.28,-88.45,54914,15465482,367606,37
12822,40.01,-76.64,17406,9332782,1853809,32
12823,39.95,-76.81,17408,13199761,2337540,32
12824,39.95,-76.81,17408,32202938,717839,32
12825,33.88,-117.85,92870,49437338,878390,15
12826,33.88,-117.85,92870,49107549,1902411,15
12827,33.88,-117.85,92870,49992704,382697,15
12828,33.88,-117.85,92870,6455312,2291746,15
12829,33.87,-117.53,92879,19498523,3503964,15
12830,33.87,-117.53,92879,14592548,328459,15
12831,33.88678,-117.56046,92879,44954799,1290363,15
12832,33.87023,-117.54148,92879,9005924,2814773,15
12833,33.87,-117.53,92879,3393526,3050844,15
12834,44.26,-88.39,54915,45144166,2571481,37
12835,44.26,-88.39,54915,29009445,859212,37
12836,44.26,-88.39,54915,51078445,697943,37
12837,44.26,-88.39,54915,3793537,1841183,37
12838,44.26,-88.39,54915,52345024,2305642,37
12839,40.18,-76.18,17522,15643309,2979617,26
12840,40.18,-76.18,17522,35607701,580131,32
12841,40.18,-76.18,17522,39847834,3463137,32
12842,34.33,-119.31,93001,47746192,1625679,35
12843,34.33,-119.31,93001,45115379,2024301,19
12844,34.33,-119.31,93001,28950183,2602636,19
12845,34.33,-119.31,93001,15918987,328937,19
12846,34.51,-119.29,93023,13363063,2370060,19
12847,34.51,-119.29,93023,2607448,3164857,19
12848,40.15,-76.3,17543,41645103,2019555,26
12849,40.15,-76.3,17543,21227822,84232,26
12850,40.15,-76.3,17543,19802491,1725219,32
12851,40.15,-76.3,17543,6847052,524971,32
12852,44.81,-92.92,55016,12863572,1942028,10
12853,44.29,-93.27,55021,30721197,1594958,10
12854,44.29,-93.27,55021,17916175,1818487,10
12855,45.27,-92.98,55025,15113925,3508575,10
12856,45.27,-92.98,55025,10796479,24091,10
12857,45.27,-92.98,55025,47645582,32784,10
12858,34.19,-119.17,93030,41999802,2756439,19
12859,34.19,-119.23,93035,2741346,1294508,19
12860,34.19,-119.23,93035,52498925,2823169,19
12861,34.19,-119.23,93035,48367411,2429413,19
12862,40.1,-76.09,17557,33471221,446769,32
12863,39.98,-76.18,17579,6405423,1881974,26
12864,34.25,-119.16,93036,30009558,1882981,19
12865,34.25,-119.16,93036,2492541,1939816,19
12866,34.25,-119.16,93036,149695,220830,19
12867,34.25,-119.16,93036,52180971,3073171,19
12868,34.25,-119.16,93036,30399561,2609914,35
12869,44.74,-93.07,55068,3698141,1583170,10
12870,44.94,-93.1,55102,23237200,1763011,10
12871,44.94,-93.1,55102,40793819,2094439,10
12872,44.94559,-93.09585,55102,28848737,2054995,10
12873,44.96,-93.12,55103,41662102,1938715,10
12874,40.79,-76.47,17834,49186644,1490706,32
12875,41.0,-76.85000000000001,17847,18924755,1847582,32
12876,40.85,-76.82000000000001,17876,10757095,1001283,32
12877,40.85,-76.82000000000001,17876,51262863,310864,32
12878,45.01,-93.15,55113,43859470,2479371,10
12879,45.01,-93.15,55113,29022136,2687699,10
12880,45.01,-93.15,55113,51654,2744253,10
12881,45.01,-93.15,55113,40656658,155279,10
12882,45.01,-93.15,55113,22144986,1553864,10
12883,34.11,-119.11,93041,37841339,2071957,35
12884,34.410000000000004,-119.7,93101,28209035,2723257,19
12885,34.410000000000004,-119.7,93101,2997547,494333,19
12886,34.410000000000004,-119.7,93101,4168679,1714056,19
12887,34.410000000000004,-119.7,93101,23481535,770773,19
12888,34.410000000000004,-119.7,93101,3609714,1220054,19
12889,34.410000000000004,-119.7,93101,22932580,2452727,19
12890,34.410000000000004,-119.7,93101,48079456,2714027,35
12891,34.410000000000004,-119.7,93101,18579816,2137238,35
12892,45.07,-92.95,55115,47187831,1228855,10
12893,44.91,-93.17,55116,36084894,2669761,10
12894,44.85,-93.15,55121,21597192,2836318,10
12895,44.85,-93.15,55121,33312004,2701691,10
12896,44.85,-93.15,55121,38997587,1272855,10
12897,40.59,-75.37,18015,27968370,2007306,32
12898,40.62,-75.36,18018,14272789,186342,32
12899,40.62,-75.36,18018,20227527,1532200,32
12900,40.62,-75.36,18018,45643017,1653803,32
12901,40.62,-75.36,18018,42989639,2066272,32
12902,40.62,-75.36,18018,34607587,1281278,32
12903,40.62244,-75.3784,18018,30424178,3079631,32
12904,40.62,-75.36,18018,43043375,1568786,32
12905,40.62,-75.36,18018,41127701,2272692,32
12906,40.62,-75.36,18018,23610506,1426727,32
12907,44.81,-93.14,55123,1560161,3255054,10
12908,44.81,-93.14,55123,44407674,476022,10
12909,44.92,-92.94,55125,52371156,2881755,10
12910,44.92,-92.94,55125,45513356,410276,10
12911,44.92,-92.94,55125,33036703,3230905,10
12912,44.92,-92.94,55125,26908204,1106907,10
12913,44.92,-92.94,55125,30186178,2681717,10
12914,45.08,-93.13,55126,42581644,1684187,10
12915,45.08,-93.13,55126,26910347,3221587,10
12916,45.08,-93.13,55126,13561358,774627,10
12917,45.08,-93.13,55126,16564402,3065481,10
12918,45.08,-93.13,55126,35706491,887314,10
12919,45.08,-93.13,55126,27667474,9957,10
12920,45.08,-93.13,55126,40446070,398008,10
12921,40.67,-75.49,18037,18821264,784693,32
12922,40.75,-75.23,18040,31029569,3343370,26
12923,40.69,-75.27,18045,43860835,1403539,32
12924,40.69,-75.27,18045,15342844,3311384,32
12925,40.69,-75.27,18045,16640169,1608011,32
12926,40.73,-75.31,18064,23650715,882716,32
12927,40.74135,-75.30911,18064,16477181,114725,26
12928,40.73,-75.31,18064,16170855,3471956,32
12929,40.73,-75.31,18064,7905397,-3087,32
12930,34.53,-119.8,93105,48757851,1974550,19
12931,34.53,-119.8,93105,51211973,1502644,19
12932,34.53,-119.8,93105,49243944,2147425,19
12933,36.27,-119.63,93230,51689350,3484073,19
12934,36.27,-119.63,93230,46462864,156646,35
12935,36.37,-119.18,93292,16463414,1573783,19
12936,35.43,-118.83,93306,33820700,2408636,19
12937,35.18,-119.21,93311,23977382,2301553,19
12938,35.34019,-119.09737,93311,29128109,1327967,19
12939,35.18,-119.21,93311,4171274,2501468,19
12940,35.18,-119.21,93311,38811757,2952803,35
12941,40.8,-75.61,18071,16767053,3357080,32
12942,40.6,-75.47,18101,32315981,2439769,26
12943,40.6,-75.47,18101,1333222,3518004,26
12944,40.6,-75.47,18101,39762679,2154594,32
12945,45.08,-93.08,55127,52584232,3456818,10
12946,45.08,-93.08,55127,7250229,754082,10
12947,45.08,-93.08,55127,24744746,809794,10
12948,45.33,-93.74,55309,29711396,2347452,10
12949,44.900000000000006,-93.56,55331,9447565,2773489,10
12950,44.900000000000006,-93.56,55331,51014396,692853,10
12951,44.8989098,-93.5265464,55331,34956849,985771,33
12952,35.25,-120.62,93401,5586589,3017867,19
12953,35.25,-120.62,93401,23437712,3436516,19
12954,35.25,-120.62,93401,46518861,328571,19
12955,35.25,-120.62,93401,49455567,1902007,19
12956,35.25,-120.62,93401,49037377,3118227,35
12957,35.25,-120.62,93401,15008502,1207513,35
12958,35.29,-120.81,93402,15474804,2956373,19
12959,44.88,-94.37,55350,32839856,2456645,10
12960,44.88,-94.37,55350,17855827,1246908,10
12961,44.88,-94.37,55350,47893041,1531992,10
12962,44.88,-94.37,55350,35744303,2530294,10
12963,40.58,-75.62,18195,45958858,1681950,32
12964,44.98,-93.27,55402,1025218,2408868,10
12965,44.98,-93.27,55402,6646159,2657926,10
12966,44.98,-93.27,55402,8697910,1579017,10
12967,44.98,-93.27,55402,49127503,2361905,10
12968,44.98,-93.27,55402,8014230,1450260,10
12969,44.98,-93.27,55402,4814784,189906,10
12970,44.98,-93.27,55402,46573633,198744,10
12971,44.98,-93.27,55402,33125158,403162,10
12972,44.98,-93.27,55402,38217478,2946162,10
12973,44.98,-93.27,55402,41017306,81467,10
12974,34.72,-118.15,93534,32051488,3061071,19
12975,34.72,-118.15,93534,47207064,81728,19
12976,34.68987,-118.14758,93534,9987801,1132873,19
12977,34.72,-118.15,93534,7703558,2304331,19
12978,44.97,-93.26,55415,1163459,1237167,10
12979,44.95,-93.34,55416,9374081,2104665,10
12980,44.95,-93.34,55416,33709372,3254452,10
12981,44.95,-93.34,55416,15129669,3388985,10
12982,44.95,-93.34,55416,25460951,192721,10
12983,44.95,-93.34,55416,24363730,146426,10
12984,44.95,-93.34,55416,41299641,2071148,10
12985,44.95,-93.34,55416,44801142,671129,10
12986,44.95,-93.34,55416,31207752,785547,10
12987,44.95,-93.34,55416,24753365,1064661,10
12988,44.95,-93.34,55416,38756674,371583,10
12989,45.02,-93.24,55418,43969145,2655243,10
12990,45.02,-93.24,55418,24592613,3021978,10
12991,44.84,-93.28,55420,21718157,598170,10
12992,44.84,-93.28,55420,45811656,3471889,10
12993,44.84,-93.28,55420,27814461,2167190,10
12994,36.86,-119.76,93720,39093032,1346200,19
12995,36.83791,-119.78019,93720,35429197,1776931,19
12996,36.86,-119.76,93720,5208991,2544015,19
12997,36.86,-119.76,93720,17332576,2246999,19
12998,36.86,-119.76,93720,7846435,600931,19
12999,36.86,-119.76,93720,21697420,2059016,19
13000,36.86,-119.76,93720,36217557,730653,19
13001,36.86,-119.76,93720,15137202,358928,19
13002,36.86,-119.76,93720,8399863,545481,19
13003,36.86,-119.76,93720,13058231,1244292,19
13004,36.86,-119.76,93720,19468828,1230404,19
13005,36.86,-119.76,93720,23922232,2386686,19
13006,36.86,-119.76,93720,10111984,301513,19
13007,36.86,-119.76,93720,28037955,2263423,35
13008,36.86,-119.76,93720,2778355,1801187,35
13009,36.86,-119.76,93720,51325918,261877,35
13010,36.86,-119.76,93720,52132179,229151,35
13011,36.86,-119.76,93720,14804322,3279997,35
13012,36.64,-121.62,93901,13184945,414344,7
13013,36.64,-121.62,93901,16948458,1077008,7
13014,36.64,-121.62,93901,6195221,249410,7
13015,36.64,-121.62,93901,52453782,2202560,7
13016,36.64,-121.62,93901,28535288,3305534,7
13017,36.64,-121.62,93901,35388642,2118003,7
13018,44.83,-93.31,55431,45387464,795077,10
13019,44.83,-93.31,55431,46217130,918427,10
13020,44.85544,-93.30035,55431,13194749,2868549,33
13021,44.83,-93.31,55431,32848439,3441634,10
13022,44.83,-93.31,55431,35098229,1471937,10
13023,44.83,-93.31,55431,16629760,2153974,10
13024,44.83,-93.31,55431,38347044,987188,10
13025,44.85544,-93.30035,55431,32365701,1362030,33
13026,44.83,-93.31,55431,45546975,3253867,10
13027,45.01,-93.42,55441,46854012,2248072,10
13028,45.01,-93.42,55441,33387577,611623,10
13029,45.01,-93.42,55441,26833263,1883022,10
13030,44.96,-93.26,55474,2721525,2352690,10
13031,44.96,-93.26,55474,30746396,1076351,10
13032,44.07,-92.51,55901,42938267,41324,10
13033,44.07,-92.51,55901,29125726,2210749,10
13034,44.07,-92.51,55901,44705806,3489952,10
13035,44.07,-92.51,55901,42788288,3423319,10
13036,44.07,-92.51,55901,18324063,1253057,10
13037,44.07,-92.51,55901,5118861,1553422,10
13038,44.07,-92.51,55901,48001903,1150316,10
13039,44.07,-92.51,55901,14019720,2259207,10
13040,44.07,-92.51,55901,29492893,2793511,10
13041,44.07,-92.51,55901,51033570,191817,10
13042,44.07,-92.51,55901,17299153,2396432,10
13043,36.6,-121.88,93940,19385870,744682,7
13044,36.6,-121.88,93940,37462497,-26972,7
13045,36.6,-121.88,93940,18590391,1982039,7
13046,36.6,-121.88,93940,45307050,3327123,7
13047,44.1,-92.41,55906,20612207,2286136,10
13048,43.67,-92.97,55912,12994167,1050195,10
13049,43.67,-92.97,55912,14448027,46854,10
13050,43.67,-92.97,55912,1851654,863534,10
13051,43.67,-92.97,55912,46413139,1203454,10
13052,43.67,-92.97,55912,3843356,872836,10
13053,43.63486,-91.49607,55921,13517047,420557,33
13054,43.63,-91.5,55921,5791107,2488516,10
13055,44.04,-91.65,55987,39514628,1991977,10
13056,44.04,-91.65,55987,51020150,2044162,10
13057,44.04,-91.65,55987,40328382,2719626,10
13058,37.5,-122.3,94002,29783239,95351,7
13059,37.5,-122.3,94002,8820061,3006808,7
13060,37.68,-122.41,94005,37917528,224324,7
13061,37.56,-122.37,94010,19211058,3300570,7
13062,37.56,-122.37,94010,7219309,96491,7
13063,37.56,-122.37,94010,27562823,1847189,7
13064,37.56,-122.37,94010,7393951,552176,7
13065,37.56,-122.37,94010,27488781,2642540,7
13066,37.56,-122.37,94010,46116161,3289133,7
13067,37.56,-122.37,94010,20687440,2626538,7
13068,37.56,-122.37,94010,35628612,3408780,7
13069,37.39,-122.08,94041,34811011,3201757,7
13070,37.53,-122.24,94065,44920489,-13795,7
13071,37.53,-122.24,94065,11091466,1030703,7
13072,37.53,-122.24,94065,38818138,229241,7
13073,37.62,-122.43,94066,38632093,2663133,7
13074,37.62,-122.43,94066,29057809,1207124,7
13075,37.65,-122.42,94080,13186169,2628565,7
13076,37.65,-122.42,94080,11025957,1874497,7
13077,37.65,-122.42,94080,39816331,3407625,7
13078,37.65,-122.42,94080,12618061,174072,7
13079,37.65,-122.42,94080,46035021,185980,7
13080,37.38126,-122.00832,94085,30997682,2817057,7
13081,37.38,-122.01,94085,2858825,815718,7
13082,37.38,-122.01,94085,37937594,579214,7
13083,37.79,-122.39,94105,16801626,584673,7
13084,37.79,-122.39,94105,38220734,1461496,7
13085,37.79,-122.39,94105,16254250,287834,7
13086,37.79,-122.39,94105,34222745,3281738,7
13087,37.76,-122.39,94107,46855396,2039291,7
13088,44.22,-94.09,56003,48379171,2052406,10
13089,44.46,-93.9,56058,49237615,1671917,10
13090,44.29,-94.72,56085,13101668,2175065,10
13091,44.08,-93.5,56093,11857522,292844,10
13092,44.08,-93.5,56093,12359238,1721740,10
13093,37.8,-122.4,94111,8044697,3253101,7
13094,37.8,-122.4,94111,12822570,3466150,7
13095,37.8,-122.4,94111,31927682,1194085,7
13096,37.8,-122.4,94111,27244056,1778028,7
13097,37.78766,-122.44002,94115,39160468,1486353,7
13098,37.78,-122.43,94115,14774371,2224111,7
13099,37.74,-122.48,94116,22694613,3044498,7
13100,37.74,-122.48,94116,46596906,1704270,7
13101,37.76,-122.48,94122,49584177,104068,7
13102,37.76,-122.48,94122,48536607,3344974,7
13103,37.76,-122.48,94122,12859527,3148117,7
13104,43.86,-95.11,56101,6702868,3098829,10
13105,43.86,-95.11,56101,35999987,679772,10
13106,44.27,-96.13,56178,34442598,2758651,10
13107,43.62,-95.59,56187,37652141,243151,10
13108,43.62,-95.59,56187,36008491,3502405,10
13109,37.8,-122.43,94123,29875866,72326,7
13110,37.79,-122.46,94129,25288242,679237,7
13111,37.72,-122.41,94134,15630785,3256850,7
13112,37.71097,-122.39202,94134,1834513,1405848,7
13113,37.37,-122.18,94304,33108907,1273778,7
13114,37.41682,-122.1487,94304,24660624,3097165,7
13115,37.37,-122.18,94304,13777990,952307,7
13116,37.85,-122.02,94507,25004586,3252905,7
13117,37.85,-122.02,94507,8484953,389665,7
13118,37.85,-122.02,94507,9543219,906135,7
13119,37.99,-121.81,94509,2430083,17638,7
13120,38.11,-122.13,94510,28590908,264034,7
13121,38.11,-122.13,94510,17035949,128063,7
13122,37.87,-121.68,94513,48220165,1430451,7
13123,37.95,-122.02,94518,35891531,1334921,7
13124,38.23,-122.12,94534,33275214,3272006,7
13125,38.23,-122.12,94534,36020826,872844,7
13126,38.23,-122.12,94534,14420252,1793467,7
13127,38.23,-122.12,94534,32302392,494463,7
13128,45.57,-94.21,56303,10632762,2443079,10
13129,45.57,-94.21,56303,40194600,2773281,10
13130,45.57,-94.21,56303,18803828,335252,10
13131,45.6,-94.45,56310,6583900,1540560,10
13132,45.65,-94.25,56377,9912286,1487543,10
13133,45.65,-94.25,56377,3392870,1924485,10
13134,45.65,-94.25,56377,222903,1667514,10
13135,45.65,-94.25,56377,20877442,2207472,10
13136,45.65,-94.25,56377,30320792,2006681,10
13137,37.62,-122.11,94545,19706441,3121019,7
13138,37.7,-122.08,94546,50757234,3344652,7
13139,37.7,-122.08,94546,23272190,1779299,7
13140,37.7,-122.08,94546,37459739,3254321,7
13141,37.9,-122.11,94549,16844075,-36987,7
13142,37.88945,-122.1309,94549,22705856,637257,7
13143,46.35,-94.19,56401,11928185,3016220,10
13144,46.35,-94.19,56401,16318330,1629251,10
13145,46.35,-94.19,56401,15117522,614825,10
13146,46.35,-94.19,56401,1959315,1920183,10
13147,37.77,-121.75,94551,2685959,476653,7
13148,46.68,-94.09,56442,5642663,3294953,10
13149,37.51,-122.04,94560,17149187,3211629,7
13150,37.51,-122.04,94560,44425498,3085547,7
13151,37.51,-122.04,94560,23980978,2480523,7
13152,37.51,-122.04,94560,30096109,2537877,7
13153,37.89,-122.19,94563,9220703,2847021,7
13154,37.71,-121.91,94568,50782799,307229,7
13155,37.71,-121.91,94568,1392974,1808156,7
13156,37.71,-121.91,94568,18696402,3311165,7
13157,37.71,-121.91,94568,41087771,575345,7
13158,37.71,-122.16,94577,22851178,3161085,7
13159,37.71,-122.16,94577,30507844,666989,7
13160,38.09,-122.25,94590,12728961,3262522,7
13161,37.91,-122.07,94597,32702474,2233212,7
13162,37.91,-122.07,94597,11963384,1236569,7
13163,37.91,-122.07,94597,28794964,2438996,7
13164,37.91,-122.07,94597,8881633,513748,7
13165,37.92742,-122.0594,94597,15274116,311130,7
13166,37.91,-122.07,94597,41831504,1132499,7
13167,37.91,-122.07,94597,31771463,54728,7
13168,37.91,-122.07,94597,23188269,735054,7
13169,37.78,-122.24,94606,879162,471613,7
13170,37.87,-122.26,94704,37696992,62372,7
13171,37.87,-122.26,94704,17737461,512551,7
13172,37.87,-122.26,94704,25175074,283915,7
13173,37.87,-122.26,94704,16769123,2553953,7
13174,47.48,-94.87,56601,38679445,3047991,10
13175,47.48,-94.87,56601,11735681,1009911,10
13176,47.48,-94.87,56601,14537255,199770,10
13177,37.98,-122.33,94806,16832220,1754790,7
13178,38.02,-122.54,94903,47095821,747187,7
13179,38.02,-122.54,94903,50123365,2679430,7
13180,38.01592,-122.54051,94903,27421743,3356156,7
13181,38.02,-122.54,94903,49791258,1407238,7
13182,37.94,-122.56,94904,23406026,2268714,7
13183,37.94,-122.56,94904,29142265,266141,7
13184,37.93,-122.53,94939,41508388,2148697,7
13185,37.93,-122.53,94939,33751727,1741796,7
13186,38.23,-122.56,94954,4705944,1815430,7
13187,38.23,-122.56,94954,36924491,589451,7
13188,38.23,-122.56,94954,8984145,3228022,7
13189,37.28,-121.95,95008,2824849,1447968,7
13190,37.28,-121.95,95008,32704025,1757012,7
13191,37.28,-121.95,95008,16265567,242678,7
13192,37.28,-121.95,95008,18298873,317856,7
13193,37.28,-121.95,95008,48142796,609906,7
13194,37.28,-121.95,95008,16555654,380344,7
13195,37.28677,-121.93417,95008,29487468,1229659,7
13196,37.28,-121.95,95008,7319515,2429525,7
13197,37.28,-121.95,95008,44442917,1373932,7
13198,37.28,-121.95,95008,36901352,229846,7
13199,37.28,-121.95,95008,2752348,1870117,7
13200,37.28,-121.95,95008,7663603,1788016,7
13201,37.28,-121.95,95008,26880240,20532,7
13202,37.3,-122.09,95014,10625959,808377,7
13203,37.3,-122.09,95014,37550919,895070,7
13204,37.32268,-122.03005,95014,1409164,2546370,7
13205,37.3,-122.09,95014,48662304,712229,7
13206,37.3,-122.09,95014,21809503,2003131,7
13207,37.3,-122.09,95014,43543210,422440,7
13208,37.3,-122.09,95014,35357419,937370,7
13209,37.3,-122.09,95014,31443047,3462900,7
13210,37.3,-122.09,95014,45293793,2693476,7
13211,37.3,-122.09,95014,7536895,2585276,7
13212,43.59,-96.57,57005,51082743,24225,10
13213,43.7259274,-97.3874949,57058,35794183,588075,33
13214,42.88,-97.39,57078,34035299,1571168,10
13215,42.89093,-97.38242,57078,26400270,2560347,33
13216,37.23,-121.95,95032,48447043,662547,7
13217,37.23,-121.95,95032,44091419,1095149,7
13218,37.23,-121.95,95032,15988977,1221983,7
13219,37.34,-121.95,95050,36084594,1091326,7
13220,37.34,-121.95,95050,2212684,2972,7
13221,37.34,-121.95,95050,1852880,3199184,7
13222,37.34,-121.95,95050,51576832,831866,7
13223,37.34,-121.95,95050,15656965,389025,7
13224,43.5462,-96.69681,57103,46194242,3242952,10
13225,43.5462,-96.69681,57103,37058938,2240883,10
13226,43.55,-96.69,57103,1373938,453340,10
13227,43.54,-96.73,57104,10219269,1524456,10
13228,43.54,-96.73,57104,49542205,1546997,10
13229,43.54,-96.73,57104,2624192,1007922,10
13230,43.54,-96.73,57104,24778432,1770808,10
13231,43.52,-96.74,57105,10752153,3363450,10
13232,43.52,-96.74,57105,37000488,3015191,10
13233,43.52,-96.74,57105,26007587,2981044,10
13234,43.52,-96.74,57105,18935201,2354065,10
13235,43.51,-96.84,57106,32208273,1151404,10
13236,43.51,-96.84,57106,29974471,561525,10
13237,43.51,-96.84,57106,26709483,667033,10
13238,37.39,-121.96,95054,4377843,1496467,7
13239,37.39,-121.96,95054,29071471,144942,7
13240,37.37931,-121.94108,95054,29945554,1740275,7
13241,37.39,-121.96,95054,37799566,2193467,7
13242,37.39,-121.96,95054,32057923,420142,7
13243,37.04,-122.1,95060,47529132,3085273,7
13244,37.04,-122.1,95060,41021052,2434936,7
13245,36.97,-121.98,95062,36392080,2153835,7
13246,36.97,-121.98,95062,38375928,3120420,7
13247,37.06,-122.01,95066,37869433,3139580,7
13248,37.06,-122.01,95066,37637577,670124,7
13249,37.25,-122.06,95070,26726635,2879088,7
13250,37.25,-122.06,95070,18620680,373304,7
13251,36.95,-121.72,95076,16459960,2126560,7
13252,37.34,-121.9,95110,4556304,627127,7
13253,37.34,-121.9,95110,30630841,2946066,7
